# M_PBH = 30 M_solar, a/pc = 0.010, r_tr/pc = 0.0153992821813
0.000000000000000000e+00 0.000000000000000000e+00
3.263321240307304194e-01 0.000000000000000000e+00
3.313970024165808215e-01 0.000000000000000000e+00
3.365404908784072058e-01 0.000000000000000000e+00
3.417638094936870652e-01 0.000000000000000000e+00
3.470681972762624246e-01 0.000000000000000000e+00
3.524549124702439640e-01 0.000000000000000000e+00
3.579252328484768819e-01 0.000000000000000000e+00
3.634804560156389419e-01 0.000000000000000000e+00
3.691218997160430892e-01 0.000000000000000000e+00
3.748509021462168578e-01 0.000000000000000000e+00
3.806688222723338955e-01 0.000000000000000000e+00
3.865770401525714939e-01 0.000000000000000000e+00
3.925769572644718930e-01 0.000000000000000000e+00
3.986699968373840774e-01 0.000000000000000000e+00
4.048576041900656119e-01 0.000000000000000000e+00
4.111412470735236191e-01 0.000000000000000000e+00
4.175224160191778333e-01 0.000000000000000000e+00
4.240026246924264441e-01 0.000000000000000000e+00
4.305834102517000495e-01 0.000000000000000000e+00
4.372663337130880956e-01 0.000000000000000000e+00
4.440529803206250126e-01 0.000000000000000000e+00
4.509449599223224747e-01 9.550993476577984613e-146
4.579439073520387704e-01 2.209043448202292766e-143
4.650514828172749304e-01 4.655526802624910429e-141
4.722693722929892091e-01 9.034518949258376465e-139
4.795992879215243421e-01 1.616425469970076720e-136
4.870429684187413955e-01 2.669867774234267209e-134
4.946021794864578491e-01 4.075870259789306428e-132
5.022787142312860054e-01 5.757931817494919883e-130
5.100743935899727521e-01 7.536324895720892536e-128
5.179910667613406572e-01 9.149316291223077034e-126
5.260306116449331437e-01 1.031504292143847643e-123
5.341949352864671097e-01 1.081137382488207886e-121
5.424859743302002935e-01 1.054647527813068094e-119
5.509056954783190241e-01 9.586150978610799989e-118
5.594560959574556014e-01 8.126967318750145572e-116
5.681392039924474391e-01 6.433442408623169579e-114
5.769570792874478826e-01 4.760416996123503433e-112
5.859118135145053863e-01 3.295924293542677399e-110
5.950055308097250695e-01 2.137322379999858399e-108
6.042403882771310020e-01 1.299500607423989773e-106
6.136185765003490111e-01 7.415121637389994771e-105
6.231423200622309144e-01 3.974743749194686412e-103
6.328138780725439672e-01 2.003385854182567596e-101
6.426355447038497593e-01 9.504145924125884628e-100
6.526096497357014581e-01 4.247402540658723204e-98
6.627385591072854076e-01 1.789890824472681140e-96
6.730246754786421981e-01 7.118543391833938585e-95
6.834704388005967690e-01 2.674238522572938544e-93
6.940783268935351025e-01 9.498070680482177141e-92
7.048508560351627317e-01 3.192175687648470105e-90
7.157905815573869512e-01 1.015986972405628456e-88
7.269000984524626174e-01 3.064995732128175191e-87
7.381820419885446460e-01 8.771104768793160199e-86
7.496390883347958667e-01 2.382927451428691991e-84
7.612739551961961171e-01 6.151028108391028172e-83
7.730894024582039004e-01 1.509767866822613485e-81
7.850882328414237055e-01 3.526250980117759713e-80
7.972732925664343107e-01 7.843533675775354037e-79
8.096474720289356108e-01 1.662705012425137022e-77
8.222137064853742849e-01 3.361563641889403226e-76
8.349749767492100627e-01 6.486487080799886827e-75
8.479343098979894577e-01 1.195424414681481446e-73
8.610947799913930556e-01 2.105664230493837313e-72
8.744595088004278871e-01 3.547549449122400192e-71
8.880316665479365268e-01 5.720023177411111411e-70
9.018144726606005523e-01 8.833214314888658206e-69
9.158111965326138915e-01 1.307293826038822234e-67
9.300251583012107970e-01 1.855387594842841825e-66
9.444597296342289727e-01 2.526863478379058162e-65
9.591183345298966989e-01 3.304405224375113876e-64
9.740044501290335832e-01 4.151885134107091644e-63
9.891216075398562291e-01 5.015123936439811254e-62
1.004473392675586441e+00 5.827589988014289608e-61
1.020063447105058696e+00 6.517828040611241887e-60
1.035895468916530504e+00 7.020847244604197014e-59
1.051973213594898926e+00 7.287812179149396771e-58
1.068300494912531651e+00 7.294060627846823933e-57
1.084881185833926454e+00 7.042868122605769697e-56
1.101719219434408092e+00 6.564117748204198667e-55
1.118818589833087795e+00 5.908470352917563062e-54
1.136183353140299390e+00 5.139183365018229451e-53
1.153817628419742558e+00 4.321591329240273692e-52
1.171725598665558810e+00 3.515332926103689275e-51
1.189911511794570886e+00 2.767330617038232299e-50
1.208379681653923621e+00 2.109392875423942240e-49
1.227134489044364285e+00 1.557653357238515584e-48
1.246180382759403793e+00 1.114832014819098201e-47
1.265521880640607000e+00 7.737166632528593434e-47
1.285163570649261455e+00 5.209495560805670713e-46
1.305110111954679519e+00 3.404411598031560763e-45
1.325366236039391410e+00 2.160303216491614331e-44
